t v x
5.96 0.0790329 -0.00222775
5.962 0.0794274 -0.00206969
5.964 0.0797788 -0.00191083
5.966 0.0800871 -0.00175127
5.968 0.0803521 -0.0015911
5.97 0.080574 -0.00143039
5.972 0.0807527 -0.00126925
5.974 0.0808883 -0.00110774
5.976 0.0809808 -0.000945965
5.978 0.0810305 -0.000784003
5.98 0.0810373 -0.000621942
5.982 0.0810015 -0.000459867
5.984 0.0809232 -0.000297864
5.986 0.0808025 -0.000136018
5.988 0.0806398 2.55871e-05
5.99 0.0804351 0.000186867
5.992 0.0801889 0.000347737
5.994 0.0799012 0.000508115
5.996 0.0795725 0.000667917
5.998 0.079203 0.000827062
6 0.0787931 0.000985468
6.002 0.078343 0.00114305
6.004 0.0778533 0.00129974
6.006 0.0773241 0.00145545
6.008 0.0767561 0.0016101
6.01 0.0761495 0.00176361
6.012 0.0755048 0.00191591
6.014 0.0748225 0.00206692
6.016 0.074103 0.00221656
6.018 0.0733469 0.00236477
6.02 0.0725545 0.00251146
6.022 0.0717266 0.00265657
6.024 0.0708635 0.00280002
6.026 0.0699658 0.00294175
6.028 0.0690342 0.00308168
6.03 0.0680691 0.00321975
6.032 0.0670712 0.00335589
6.034 0.0660411 0.00349003
6.036 0.0649794 0.00362211
6.038 0.0638867 0.00375207
6.04 0.0627637 0.00387984
6.042 0.061611 0.00400537
6.044 0.0604293 0.00412859
6.046 0.0592194 0.00424945
6.048 0.0579818 0.00436789
6.05 0.0567172 0.00448386
6.052 0.0554265 0.00459729
6.054 0.0541103 0.00470814
6.056 0.0527693 0.00481636
6.058 0.0514043 0.0049219
6.06 0.050016 0.00502471
6.062 0.0486053 0.00512474
6.064 0.0471727 0.00522195
6.066 0.0457193 0.0053163
6.068 0.0442456 0.00540774
6.07 0.0427525 0.00549623
6.072 0.0412409 0.00558173
6.074 0.0397114 0.00566421
6.076 0.0381649 0.00574364
6.078 0.0366022 0.00581997
6.08 0.0350242 0.00589317
6.082 0.0334316 0.00596322
6.084 0.0318253 0.00603008
6.086 0.0302061 0.00609373
6.088 0.0285749 0.00615415
6.09 0.0269324 0.0062113
6.092 0.0252796 0.00626516
6.094 0.0236172 0.00631572
6.096 0.0219461 0.00636295
6.098 0.0202672 0.00640685
6.1 0.0185812 0.00644738
6.102 0.0168892 0.00648454
6.104 0.0151918 0.00651832
6.106 0.01349 0.00654871
6.108 0.0117846 0.00657569
6.11 0.0100764 0.00659925
6.112 0.00836639 0.00661941
6.114 0.00665531 0.00663614
6.116 0.00494405 0.00664945
6.118 0.00323344 0.00665934
6.12 0.00152433 0.00666581
6.122 -0.00018243 0.00666885
6.124 -0.001886 0.00666849
6.126 -0.00358555 0.00666472
6.128 -0.00528023 0.00665755
6.13 -0.00696922 0.00664699
6.132 -0.00865169 0.00663305
6.134 -0.0103268 0.00661574
6.136 -0.0119938 0.00659509
6.138 -0.0136518 0.0065711
6.14 -0.0152999 0.0065438
6.142 -0.0169375 0.0065132
6.144 -0.0185637 0.00647932
6.146 -0.0201778 0.0064422
6.148 -0.0217788 0.00640184
6.15 -0.0233661 0.00635828
6.152 -0.0249389 0.00631155
6.154 -0.0264964 0.00626167
6.156 -0.0280378 0.00620868
6.158 -0.0295625 0.00615261
6.16 -0.0310696 0.00609348
6.162 -0.0325585 0.00603134
6.164 -0.0340284 0.00596622
6.166 -0.0354785 0.00589817
6.168 -0.0369083 0.00582721
6.17 -0.038317 0.00575339
6.172 -0.0397039 0.00567676
6.174 -0.0410683 0.00559735
6.176 -0.0424096 0.00551522
6.178 -0.0437272 0.0054304
6.18 -0.0450203 0.00534294
6.182 -0.0462885 0.0052529
6.184 -0.0475309 0.00516032
6.186 -0.0487471 0.00506526
6.188 -0.0499365 0.00496777
6.19 -0.0510984 0.00486789
6.192 -0.0522323 0.0047657
6.194 -0.0533378 0.00466123
6.196 -0.0544141 0.00455456
6.198 -0.0554608 0.00444573
6.2 -0.0564774 0.00433481
6.202 -0.0574635 0.00422185
6.204 -0.0584184 0.00410693
6.206 -0.0593418 0.00399009
6.208 -0.0602332 0.00387141
6.21 -0.0610922 0.00375094
6.212 -0.0619183 0.00362875
6.214 -0.0627112 0.00350492
6.216 -0.0634705 0.0033795
6.218 -0.0641958 0.00325255
6.22 -0.0648868 0.00312416
6.222 -0.065543 0.00299439
6.224 -0.0661643 0.0028633
6.226 -0.0667503 0.00273097
6.228 -0.0673007 0.00259747
6.23 -0.0678153 0.00246287
6.232 -0.0682938 0.00232724
6.234 -0.0687361 0.00219065
6.236 -0.0691418 0.00205318
6.238 -0.0695108 0.0019149
6.24 -0.069843 0.00177588
6.242 -0.0701381 0.00163619
6.244 -0.0703961 0.00149592
6.246 -0.0706168 0.00135512
6.248 -0.0708002 0.00121389
6.25 -0.0709462 0.00107229
6.252 -0.0710547 0.000930396
6.254 -0.0711257 0.000788287
6.256 -0.0711591 0.000646036
6.258 -0.071155 0.000503718
6.26 -0.0711135 0.000361407
6.262 -0.0710345 0.00021918
6.264 -0.0709181 7.71115e-05
6.266 -0.0707645 -6.47248e-05
6.268 -0.0705736 -0.000206254
6.27 -0.0703457 -0.000347401
6.272 -0.0700809 -0.000488092
6.274 -0.0697793 -0.000628254
6.276 -0.0694411 -0.000767813
6.278 -0.0690667 -0.000906695
6.28 -0.068656 -0.00104483
6.282 -0.0682095 -0.00118214
6.284 -0.0677274 -0.00131856
6.286 -0.06721 -0.00145401
6.288 -0.0666575 -0.00158843
6.29 -0.0660704 -0.00172175
6.292 -0.0654488 -0.00185389
6.294 -0.0647933 -0.00198479
6.296 -0.0641042 -0.00211437
6.298 -0.0633819 -0.00224258
6.3 -0.0626267 -0.00236935
6.302 -0.0618393 -0.0024946
6.304 -0.0610199 -0.00261828
6.306 -0.0601691 -0.00274032
6.308 -0.0592873 -0.00286066
6.31 -0.0583752 -0.00297923
6.312 -0.0574331 -0.00309598
6.314 -0.0564617 -0.00321085
6.316 -0.0554615 -0.00332377
6.318 -0.0544331 -0.00343469
6.32 -0.053377 -0.00354356
6.322 -0.0522939 -0.00365031
6.324 -0.0511844 -0.0037549
6.326 -0.0500492 -0.00385727
6.328 -0.0488888 -0.00395737
6.33 -0.047704 -0.00405515
6.332 -0.0464954 -0.00415055
6.334 -0.0452638 -0.00424355
6.336 -0.0440098 -0.00433407
6.338 -0.0427341 -0.00442209
6.34 -0.0414375 -0.00450756
6.342 -0.0401207 -0.00459044
6.344 -0.0387845 -0.00467068
6.346 -0.0374296 -0.00474825
6.348 -0.0360569 -0.00482311
6.35 -0.034667 -0.00489522
6.352 -0.0332608 -0.00496455
6.354 -0.0318391 -0.00503107
6.356 -0.0304027 -0.00509475
6.358 -0.0289524 -0.00515556
6.36 -0.027489 -0.00521346
6.362 -0.0260134 -0.00526844
6.364 -0.0245264 -0.00532047
6.366 -0.0230288 -0.00536952
6.368 -0.0215215 -0.00541558
6.37 -0.0200054 -0.00545862
6.372 -0.0184813 -0.00549863
6.374 -0.01695 -0.0055356
6.376 -0.0154124 -0.00556949
6.378 -0.0138694 -0.00560032
6.38 -0.0123218 -0.00562806
6.382 -0.0107705 -0.0056527
6.384 -0.00921646 -0.00567424
6.386 -0.00766042 -0.00569268
6.388 -0.00610329 -0.005708
6.39 -0.00454594 -0.0057202
6.392 -0.00298923 -0.0057293
6.394 -0.00143401 -0.00573527
6.396 0.000118841 -0.00573814
6.398 0.00166848 -0.0057379
6.4 0.00321405 -0.00573457
6.402 0.0047547 -0.00572814
6.404 0.0062896 -0.00571863
6.406 0.0078179 -0.00570605
6.408 0.00933877 -0.00569041
6.41 0.0108514 -0.00567174
6.412 0.0123549 -0.00565003
6.414 0.0138486 -0.00562532
6.416 0.0153316 -0.00559763
6.418 0.0168031 -0.00556696
6.42 0.0182623 -0.00553336
6.422 0.0197085 -0.00549683
6.424 0.0211409 -0.00545742
6.426 0.0225587 -0.00541513
6.428 0.0239612 -0.00537002
6.43 0.0253477 -0.00532209
6.432 0.0267174 -0.0052714
6.434 0.0280696 -0.00521796
6.436 0.0294036 -0.00516182
6.438 0.0307188 -0.00510302
6.44 0.0320144 -0.00504158
6.442 0.0332898 -0.00497755
6.444 0.0345444 -0.00491097
6.446 0.0357775 -0.00484188
6.448 0.0369885 -0.00477033
6.45 0.0381768 -0.00469635
6.452 0.0393418 -0.00462
6.454 0.0404829 -0.00454131
6.456 0.0415996 -0.00446035
6.458 0.0426914 -0.00437715
6.46 0.0437576 -0.00429177
6.462 0.0447979 -0.00420425
6.464 0.0458116 -0.00411465
6.466 0.0467984 -0.00402303
6.468 0.0477578 -0.00392943
6.47 0.0486893 -0.00383392
6.472 0.0495925 -0.00373654
6.474 0.050467 -0.00363736
6.476 0.0513125 -0.00353642
6.478 0.0521284 -0.0034338
6.48 0.0529146 -0.00332954
6.482 0.0536705 -0.00322371
6.484 0.054396 -0.00311637
6.486 0.0550908 -0.00300758
6.488 0.0557545 -0.0028974
6.49 0.0563868 -0.00278589
6.492 0.0569876 -0.00267311
6.494 0.0575567 -0.00255914
6.496 0.0580937 -0.00244402
6.498 0.0585985 -0.00232784
6.5 0.0590709 -0.00221064
6.502 0.0595109 -0.0020925
6.504 0.0599182 -0.00197348
6.506 0.0602927 -0.00185364
6.508 0.0606343 -0.00173305
6.51 0.060943 -0.00161179
6.512 0.0612187 -0.0014899
6.514 0.0614613 -0.00136746
6.516 0.0616708 -0.00124454
6.518 0.0618473 -0.0011212
6.52 0.0619906 -0.000997504
6.522 0.0621009 -0.000873522
6.524 0.0621782 -0.000749321
6.526 0.0622225 -0.000624964
6.528 0.0622339 -0.000500519
6.53 0.0622125 -0.000376052
6.532 0.0621585 -0.000251627
6.534 0.0620719 -0.00012731
6.536 0.0619528 -3.16601e-06
6.538 0.0618016 0.00012074
6.54 0.0616183 0.000244343
6.542 0.0614031 0.000367579
6.544 0.0611562 0.000490386
6.546 0.0608779 0.000612698
6.548 0.0605684 0.000734454
6.55 0.060228 0.000855591
6.552 0.0598569 0.000976047
6.554 0.0594554 0.00109576
6.556 0.0590237 0.00121467
6.558 0.0585623 0.00133272
6.56 0.0580715 0.00144984
6.562 0.0575515 0.00156599
6.564 0.0570028 0.00168109
6.566 0.0564257 0.0017951
6.568 0.0558205 0.00190795
6.57 0.0551878 0.00201959
6.572 0.0545278 0.00212996
6.574 0.053841 0.00223902
6.576 0.0531278 0.0023467
6.578 0.0523887 0.00245296
6.58 0.0516241 0.00255773
6.582 0.0508345 0.00266098
6.584 0.0500204 0.00276265
6.586 0.0491822 0.00286269
6.588 0.0483204 0.00296106
6.59 0.0474356 0.0030577
6.592 0.0465282 0.00315257
6.594 0.0455988 0.00324562
6.596 0.0446479 0.00333682
6.598 0.043676 0.00342612
6.6 0.0426837 0.00351347
6.602 0.0416716 0.00359884
6.604 0.0406402 0.00368218
6.606 0.0395901 0.00376346
6.608 0.0385219 0.00384264
6.61 0.0374361 0.00391969
6.612 0.0363334 0.00399456
6.614 0.0352143 0.00406722
6.616 0.0340794 0.00413765
6.618 0.0329295 0.00420581
6.62 0.031765 0.00427167
6.622 0.0305866 0.0043352
6.624 0.029395 0.00439637
6.626 0.0281908 0.00445516
6.628 0.0269745 0.00451155
6.63 0.0257469 0.00456549
6.632 0.0245086 0.00461699
6.634 0.0232602 0.00466601
6.636 0.0220024 0.00471253
6.638 0.0207358 0.00475653
6.64 0.0194612 0.004798
6.642 0.0181791 0.00483692
6.644 0.0168902 0.00487328
6.646 0.0155952 0.00490706
6.648 0.0142947 0.00493825
6.65 0.0129895 0.00496684
6.652 0.0116801 0.00499282
6.654 0.0103673 0.00501618
6.656 0.00905163 0.00503692
6.658 0.00773388 0.00505502
6.66 0.00641467 0.00507049
6.662 0.00509466 0.00508332
6.664 0.00377452 0.00509351
6.666 0.00245492 0.00510105
6.668 0.00113651 0.00510596
6.67 -0.000180044 0.00510824
6.672 -0.00149408 0.00510788
6.674 -0.00280495 0.00510489
6.676 -0.00411199 0.00509928
6.678 -0.00541456 0.00509106
6.68 -0.00671201 0.00508023
6.682 -0.00800369 0.0050668
6.684 -0.00928897 0.00505079
6.686 -0.0105672 0.00503222
6.688 -0.0118378 0.00501108
6.69 -0.0131 0.00498741
6.692 -0.0143533 0.00496121
6.694 -0.0155971 0.0049325
6.696 -0.0168308 0.00490131
6.698 -0.0180536 0.00486764
6.7 -0.0192651 0.00483154
6.702 -0.0204647 0.00479301
6.704 -0.0216517 0.00475208
6.706 -0.0228255 0.00470877
6.708 -0.0239857 0.00466312
6.71 -0.0251316 0.00461515
6.712 -0.0262626 0.00456489
6.714 -0.0273783 0.00451236
6.716 -0.028478 0.00445761
6.718 -0.0295613 0.00440065
6.72 -0.0306275 0.00434153
6.722 -0.0316763 0.00428027
6.724 -0.032707 0.00421692
6.726 -0.0337192 0.00415151
6.728 -0.0347124 0.00408407
6.73 -0.035686 0.00401464
6.732 -0.0366397 0.00394327
6.734 -0.0375729 0.00386999
6.736 -0.0384853 0.00379485
6.738 -0.0393763 0.00371788
6.74 -0.0402455 0.00363912
6.742 -0.0410925 0.00355863
6.744 -0.041917 0.00347645
6.746 -0.0427184 0.00339261
6.748 -0.0434965 0.00330718
6.75 -0.0442508 0.00322018
6.752 -0.044981 0.00313168
6.754 -0.0456867 0.00304172
6.756 -0.0463676 0.00295035
6.758 -0.0470233 0.00285761
6.76 -0.0476537 0.00276356
6.762 -0.0482582 0.00266826
6.764 -0.0488368 0.00257174
6.766 -0.049389 0.00247407
6.768 -0.0499146 0.00237529
6.77 -0.0504135 0.00227546
6.772 -0.0508853 0.00217463
6.774 -0.0513298 0.00207286
6.776 -0.0517469 0.0019702
6.778 -0.0521362 0.00186671
6.78 -0.0524978 0.00176244
6.782 -0.0528313 0.00165744
6.784 -0.0531367 0.00155178
6.786 -0.0534138 0.00144551
6.788 -0.0536626 0.00133868
6.79 -0.0538828 0.00123135
6.792 -0.0540744 0.00112359
6.794 -0.0542373 0.00101544
6.796 -0.0543715 0.000906963
6.798 -0.054477 0.00079822
6.8 -0.0545536 0.000689266
6.802 -0.0546014 0.000580159
6.804 -0.0546205 0.000470956
6.806 -0.0546107 0.000361715
6.808 -0.0545722 0.000252494
6.81 -0.0545049 0.00014335
6.812 -0.054409 3.43398e-05
6.814 -0.0542845 -7.44782e-05
6.816 -0.0541316 -0.000183047
6.818 -0.0539502 -0.00029131
6.82 -0.0537407 -0.000399211
6.822 -0.053503 -0.000506692
6.824 -0.0532373 -0.000613698
6.826 -0.0529439 -0.000720173
6.828 -0.0526229 -0.000826061
6.83 -0.0522744 -0.000931306
6.832 -0.0518988 -0.00103586
6.834 -0.0514962 -0.00113965
6.836 -0.0510669 -0.00124265
6.838 -0.0506112 -0.00134478
6.84 -0.0501292 -0.001446
6.842 -0.0496214 -0.00154626
6.844 -0.0490879 -0.0016455
6.846 -0.0485292 -0.00174368
6.848 -0.0479455 -0.00184074
6.85 -0.0473372 -0.00193663
6.852 -0.0467047 -0.0020313
6.854 -0.0460482 -0.00212471
6.856 -0.0453683 -0.00221681
6.858 -0.0446652 -0.00230754
6.86 -0.0439394 -0.00239688
6.862 -0.0431914 -0.00248475
6.864 -0.0424215 -0.00257114
6.866 -0.0416301 -0.00265598
6.868 -0.0408178 -0.00273924
6.87 -0.0399851 -0.00282088
6.872 -0.0391323 -0.00290085
6.874 -0.03826 -0.00297911
6.876 -0.0373687 -0.00305563
6.878 -0.0364588 -0.00313037
6.88 -0.035531 -0.00320329
6.882 -0.0345857 -0.00327435
6.884 -0.0336235 -0.00334352
6.886 -0.0326449 -0.00341077
6.888 -0.0316505 -0.00347606
6.89 -0.0306408 -0.00353936
6.892 -0.0296165 -0.00360064
6.894 -0.028578 -0.00365987
6.896 -0.0275261 -0.00371703
6.898 -0.0264612 -0.00377208
6.9 -0.025384 -0.003825
6.902 -0.0242951 -0.00387577
6.904 -0.0231951 -0.00392436
6.906 -0.0220847 -0.00397075
6.908 -0.0209643 -0.00401492
6.91 -0.0198348 -0.00405685
6.912 -0.0186967 -0.00409652
6.914 -0.0175506 -0.00413391
6.916 -0.0163972 -0.00416901
6.918 -0.0152372 -0.00420181
6.92 -0.0140711 -0.00423228
6.922 -0.0128997 -0.00426042
6.924 -0.0117235 -0.00428622
6.926 -0.0105433 -0.00430967
6.928 -0.00935969 -0.00433076
6.93 -0.00817331 -0.00434948
6.932 -0.00698483 -0.00436582
6.934 -0.00579491 -0.00437979
6.936 -0.0046042 -0.00439138
6.938 -0.00341336 -0.00440059
6.94 -0.00222303 -0.00440742
6.942 -0.00103387 -0.00441186
6.944 0.000153469 -0.00441393
6.946 0.00133834 -0.00441362
6.948 0.00252011 -0.00441095
6.95 0.00369813 -0.00440591
6.952 0.00487176 -0.00439851
6.954 0.00604037 -0.00438877
6.956 0.00720334 -0.00437669
6.958 0.00836003 -0.00436228
6.96 0.00950983 -0.00434556
6.962 0.0106521 -0.00432654
6.964 0.0117863 -0.00430524
6.966 0.0129118 -0.00428166
6.968 0.0140279 -0.00425584
6.97 0.0151342 -0.00422778
6.972 0.0162299 -0.00419752
6.974 0.0173147 -0.00416506
6.976 0.0183878 -0.00413043
6.978 0.0194487 -0.00409365
6.98 0.0204969 -0.00405475
6.982 0.0215318 -0.00401376
6.984 0.0225529 -0.0039707
6.986 0.0235597 -0.00392559
6.988 0.0245517 -0.00387847
6.99 0.0255283 -0.00382937
6.992 0.0264891 -0.00377831
6.994 0.0274336 -0.00372533
6.996 0.0283613 -0.00367047
6.998 0.0292717 -0.00361374
7 0.0301645 -0.0035552
7.002 0.0310391 -0.00349487
7.004 0.0318951 -0.00343279
7.006 0.0327322 -0.003369
7.008 0.0335499 -0.00330354
7.01 0.0343478 -0.00323644
7.012 0.0351256 -0.00316774
7.014 0.0358828 -0.00309749
7.016 0.0366192 -0.00302573
7.018 0.0373343 -0.00295249
7.02 0.0380279 -0.00287782
7.022 0.0386997 -0.00280176
7.024 0.0393493 -0.00272436
7.026 0.0399764 -0.00264566
7.028 0.0405808 -0.00256571
7.03 0.0411622 -0.00248455
7.032 0.0417204 -0.00240223
7.034 0.0422551 -0.00231879
7.036 0.0427661 -0.00223428
7.038 0.0432531 -0.00214874
7.04 0.0437161 -0.00206224
7.042 0.0441548 -0.0019748
7.044 0.0445691 -0.00188649
7.046 0.0449587 -0.00179736
7.048 0.0453236 -0.00170744
7.05 0.0456637 -0.00161679
7.052 0.0459787 -0.00152546
7.054 0.0462687 -0.00143351
7.056 0.0465335 -0.00134097
7.058 0.0467731 -0.0012479
7.06 0.0469874 -0.00115436
7.062 0.0471764 -0.00106038
7.064 0.04734 -0.000966029
7.066 0.0474782 -0.000871349
7.068 0.0475911 -0.000776392
7.07 0.0476786 -0.00068121
7.072 0.0477407 -0.000585853
7.074 0.0477776 -0.000490372
7.076 0.0477892 -0.000394816
7.078 0.0477756 -0.000299238
7.08 0.0477369 -0.000203687
7.082 0.0476732 -0.000108213
7.084 0.0475846 -1.28665e-05
7.086 0.0474711 8.23027e-05
7.088 0.047333 0.000177245
7.09 0.0471704 0.000271911
7.092 0.0469834 0.000366252
7.094 0.0467722 0.000460219
7.096 0.0465369 0.000553763
7.098 0.0462778 0.000646837
7.1 0.045995 0.000739392
7.102 0.0456888 0.000831382
7.104 0.0453594 0.00092276
7.106 0.045007 0.00101348
7.108 0.0446319 0.00110349
7.11 0.0442343 0.00119276
7.112 0.0438145 0.00128123
7.114 0.0433728 0.00136885
7.116 0.0429094 0.0014556
7.118 0.0424247 0.00154142
7.12 0.0419189 0.00162627
7.122 0.0413924 0.00171011
7.124 0.0408456 0.00179289
7.126 0.0402786 0.00187458
7.128 0.039692 0.00195514
7.13 0.0390859 0.00203452
7.132 0.0384609 0.0021127
7.134 0.0378173 0.00218962
7.136 0.0371554 0.00226525
7.138 0.0364756 0.00233956
7.14 0.0357784 0.00241251
7.142 0.035064 0.00248407
7.144 0.0343331 0.0025542
7.146 0.0335859 0.00262286
7.148 0.0328228 0.00269004
7.15 0.0320444 0.00275568
7.152 0.031251 0.00281977
7.154 0.0304431 0.00288227
7.156 0.0296212 0.00294316
7.158 0.0287856 0.0030024
7.16 0.0279369 0.00305997
7.162 0.0270755 0.00311585
7.164 0.0262019 0.00317
7.166 0.0253165 0.0032224
7.168 0.0244199 0.00327303
7.17 0.0235125 0.00332187
7.172 0.0225948 0.0033689
7.174 0.0216673 0.00341409
7.176 0.0207304 0.00345742
7.178 0.0197848 0.00349888
7.18 0.0188309 0.00353845
7.182 0.0178691 0.00357612
7.184 0.0169001 0.00361185
7.186 0.0159242 0.00364565
7.188 0.0149421 0.0036775
7.19 0.0139542 0.00370739
7.192 0.012961 0.00373529
7.194 0.0119631 0.00376122
7.196 0.010961 0.00378514
7.198 0.00995518 0.00380706
7.2 0.00894617 0.00382698
7.202 0.00793449 0.00384487
7.204 0.00692067 0.00386074
7.206 0.00590521 0.00387458
7.208 0.00488864 0.00388639
7.21 0.00387149 0.00389617
7.212 0.00285425 0.00390391
7.214 0.00183747 0.00390962
7.216 0.000821636 0.00391329
7.218 -0.000192721 0.00391494
7.22 -0.00120509 0.00391455
7.222 -0.00221497 0.00391214
7.224 -0.00322183 0.00390771
7.226 -0.00422519 0.00390127
7.228 -0.00522453 0.00389282
7.23 -0.00621935 0.00388237
7.232 -0.00720916 0.00386993
7.234 -0.00819346 0.00385551
7.236 -0.00917176 0.00383912
7.238 -0.0101436 0.00382078
7.24 -0.0111084 0.00380049
7.242 -0.0120658 0.00377828
7.244 -0.0130152 0.00375414
7.246 -0.0139563 0.00372811
7.248 -0.0148884 0.0037002
7.25 -0.0158113 0.00367042
7.252 -0.0167244 0.0036388
7.254 -0.0176272 0.00360535
7.256 -0.0185194 0.0035701
7.258 -0.0194004 0.00353306
7.26 -0.0202699 0.00349426
7.262 -0.0211274 0.00345372
7.264 -0.0219724 0.00341146
7.266 -0.0228047 0.00336752
7.268 -0.0236238 0.00332191
7.27 -0.0244292 0.00327466
7.272 -0.0252206 0.0032258
7.274 -0.0259976 0.00317536
7.276 -0.0267598 0.00312337
7.278 -0.0275069 0.00306985
7.28 -0.0282384 0.00301483
7.282 -0.0289541 0.00295836
7.284 -0.0296535 0.00290045
7.286 -0.0303364 0.00284114
7.288 -0.0310024 0.00278047
7.29 -0.0316512 0.00271846
7.292 -0.0322825 0.00265516
7.294 -0.0328959 0.0025906
7.296 -0.0334912 0.00252481
7.298 -0.0340682 0.00245782
7.3 -0.0346264 0.00238969
7.302 -0.0351657 0.00232043
7.304 -0.0356858 0.0022501
7.306 -0.0361864 0.00217873
7.308 -0.0366674 0.00210636
7.31 -0.0371285 0.00203302
7.312 -0.0375694 0.00195877
7.314 -0.03799 0.00188363
7.316 -0.0383901 0.00180765
7.318 -0.0387695 0.00173087
7.32 -0.039128 0.00165333
7.322 -0.0394655 0.00157507
7.324 -0.0397817 0.00149614
7.326 -0.0400767 0.00141658
7.328 -0.0403502 0.00133642
7.33 -0.0406021 0.00125572
7.332 -0.0408323 0.00117452
7.334 -0.0410407 0.00109285
7.336 -0.0412273 0.00101077
7.338 -0.041392 0.000928319
7.34 -0.0415346 0.000845535
7.342 -0.0416552 0.000762466
7.344 -0.0417537 0.000679155
7.346 -0.0418301 0.000595648
7.348 -0.0418844 0.000511988
7.35 -0.0419165 0.000428219
7.352 -0.0419266 0.000344386
7.354 -0.0419145 0.000260533
7.356 -0.0418804 0.000176704
7.358 -0.0418242 9.29428e-05
7.36 -0.0417461 9.29431e-06
7.362 -0.0416461 -7.41979e-05
7.364 -0.0415242 -0.00015749
7.366 -0.0413807 -0.000240539
7.368 -0.0412155 -0.0003233
7.37 -0.0410288 -0.000405731
7.372 -0.0408207 -0.000487788
7.374 -0.0405913 -0.00056943
7.376 -0.0403409 -0.000650612
7.378 -0.0400694 -0.000731294
7.38 -0.0397773 -0.000811433
7.382 -0.0394645 -0.000890987
7.384 -0.0391313 -0.000969916
7.386 -0.0387779 -0.00104818
7.388 -0.0384046 -0.00112573
7.39 -0.0380115 -0.00120254
7.392 -0.0375988 -0.00127857
7.394 -0.0371669 -0.00135376
7.396 -0.0367159 -0.0014281
7.398 -0.0362462 -0.00150153
7.4 -0.0357581 -0.00157402
7.402 -0.0352517 -0.00164554
7.404 -0.0347274 -0.00171604
7.406 -0.0341856 -0.0017855
7.408 -0.0336264 -0.00185387
7.41 -0.0330503 -0.00192112
7.412 -0.0324576 -0.00198722
7.414 -0.0318486 -0.00205214
7.416 -0.0312237 -0.00211583
7.418 -0.0305832 -0.00217828
7.42 -0.0299275 -0.00223945
7.422 -0.029257 -0.0022993
7.424 -0.0285721 -0.00235782
7.426 -0.0278731 -0.00241496
7.428 -0.0271604 -0.00247071
7.43 -0.0264346 -0.00252503
7.432 -0.0256958 -0.0025779
7.434 -0.0249447 -0.00262929
7.436 -0.0241815 -0.00267918
7.438 -0.0234069 -0.00272754
7.44 -0.022621 -0.00277436
7.442 -0.0218245 -0.0028196
7.444 -0.0210178 -0.00286325
7.446 -0.0202013 -0.00290528
7.448 -0.0193755 -0.00294568
7.45 -0.0185408 -0.00298444
7.452 -0.0176978 -0.00302152
7.454 -0.0168468 -0.00305691
7.456 -0.0159884 -0.00309061
7.458 -0.015123 -0.00312258
7.46 -0.0142511 -0.00315283
7.462 -0.0133733 -0.00318133
7.464 -0.0124899 -0.00320808
7.466 -0.0116015 -0.00323306
7.468 -0.0107085 -0.00325626
7.47 -0.00981158 -0.00327768
7.472 -0.00891107 -0.0032973
7.474 -0.00800752 -0.00331512
7.476 -0.00710141 -0.00333114
7.478 -0.00619325 -0.00334534
7.48 -0.00528352 -0.00335773
7.482 -0.00437274 -0.00336829
7.484 -0.0034614 -0.00337704
7.486 -0.00254998 -0.00338396
7.488 -0.00163899 -0.00338906
7.49 -0.000728926 -0.00339234
7.492 0.000179729 -0.0033938
7.494 0.00108648 -0.00339344
7.496 0.00199084 -0.00339127
7.498 0.00289232 -0.00338728
7.5 0.00379045 -0.0033815
7.502 0.00468473 -0.00337392
7.504 0.00557469 -0.00336455
7.506 0.00645986 -0.0033534
7.508 0.00733977 -0.00334048
7.51 0.00821395 -0.0033258
7.512 0.00908194 -0.00330937
7.514 0.00994329 -0.00329121
7.516 0.0107975 -0.00327132
7.518 0.0116442 -0.00324973
7.52 0.012483 -0.00322644
7.522 0.0133133 -0.00320147
7.524 0.0141347 -0.00317485
7.526 0.0149469 -0.00314658
7.528 0.0157493 -0.00311668
7.53 0.0165417 -0.00308518
7.532 0.0173235 -0.0030521
7.534 0.0180944 -0.00301745
7.536 0.0188541 -0.00298127
7.538 0.019602 -0.00294356
7.54 0.0203379 -0.00290435
7.542 0.0210614 -0.00286368
7.544 0.021772 -0.00282155
7.546 0.0224695 -0.00277801
7.548 0.0231536 -0.00273307
7.55 0.0238238 -0.00268676
7.552 0.0244798 -0.00263912
7.554 0.0251214 -0.00259016
7.556 0.0257482 -0.00253991
7.558 0.0263599 -0.00248842
7.56 0.0269563 -0.0024357
7.562 0.027537 -0.00238179
7.564 0.0281018 -0.00232671
7.566 0.0286503 -0.00227051
7.568 0.0291825 -0.00221321
7.57 0.0296979 -0.00215484
7.572 0.0301965 -0.00209545
7.574 0.0306779 -0.00203505
7.576 0.0311419 -0.0019737
7.578 0.0315883 -0.00191141
7.58 0.0320171 -0.00184824
7.582 0.0324278 -0.0017842
7.584 0.0328205 -0.00171935
7.586 0.0331949 -0.00165371
7.588 0.0335508 -0.00158732
7.59 0.0338882 -0.00152022
7.592 0.0342068 -0.00145244
7.594 0.0345067 -0.00138403
7.596 0.0347876 -0.00131501
7.598 0.0350495 -0.00124544
7.6 0.0352922 -0.00117534
7.602 0.0355158 -0.00110475
7.604 0.03572 -0.00103372
7.606 0.035905 -0.000962282
7.608 0.0360705 -0.000890472
7.61 0.0362167 -0.000818331
